ts,Date Time,Date,gyY,gyz,gyx,acx,acz,acy,Time,cid,type
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1,-1,-1,-1,-1,-1,23:36:50,CHL009,1
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-25649,2189,-2096,348,-14140,820,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,498,-398,-2112,1352,-16708,1752,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-382,-130,-2080,1512,-16968,2000,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,13887,-16262,-2112,220,-12376,-1000,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-13538,2305,-2128,-128,-15104,5228,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,15264,-6110,-2096,328,-14412,-720,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1770,371,-2096,532,-16896,132,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-352,-301,-2128,472,-16900,-72,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-1171,-86,-2112,684,-16620,276,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-139,-51,-2128,760,-16600,1072,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,2552,-1107,-2128,524,-17332,-996,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,747,485,-2144,-768,-14404,7848,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-3825,-5041,-2096,-15232,-5100,-1312,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-9258,-62,-2080,-340,-15012,-6204,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,22857,-32768,-2096,9084,9816,15120,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-4305,4243,-2128,7492,-10240,-10808,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:36:50",10/8/2022,-4907,-4858,-2064,10772,-9604,-10324,23:36:50,CHL009,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-373,-303,-1408,-12972,-6644,-6736,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-379,-256,-1376,-12936,-6476,-6900,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-68,859,-1376,-12836,-6672,-6856,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-151,-320,-1424,-12788,-7612,-6924,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-232,-622,-1376,-13032,-6852,-6388,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-460,-7,-1376,-13008,-6668,-6372,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-416,-219,-1392,-13192,-6860,-6372,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-433,-146,-1408,-13268,-6772,-6468,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-598,108,-1392,-12688,-7552,-6636,23:48:35,CHL020,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-2420,225,-1456,-6248,10360,-10928,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-119,-1200,-1456,-7992,7136,-12928,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-643,-326,-1424,-6024,14376,-5740,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-823,68,-1440,-3716,13504,-8564,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-7166,6709,-1424,-3388,14880,-2864,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-18706,266,-1408,-3008,14540,-5196,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-387,-220,-1440,-7428,9944,-10808,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,1274,-629,-1408,-6928,8764,-12372,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-601,0,-1408,-5960,8884,-12260,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-728,-512,-1408,-5616,9036,-12192,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-262,-158,-1392,-6584,8928,-11852,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-230,-103,-1440,-6832,8688,-11732,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-374,-392,-1392,-6800,8768,-11908,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-350,145,-1392,-7352,8552,-11572,23:48:35,CHL012,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-142,-308,-1392,-6840,8732,-11760,23:48:35,CHL012,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1202,174,-848,7532,12600,-6368,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1392,-28,-784,7240,12904,-6776,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1536,76,-800,7320,12616,-6688,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1352,24,-832,7380,12732,-6652,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1319,-239,-832,7776,12764,-6584,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1333,10,-848,7308,12764,-6584,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1432,-478,-832,7848,12372,-5496,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1034,353,-816,7252,12980,-6368,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1461,-112,-800,7892,12760,-6352,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-567,-23712,-816,15612,-4572,7956,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-4168,-32768,-832,-4844,11264,4176,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-4536,-436,-832,14448,1080,9172,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,28015,32767,-816,9064,860,14972,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,717,-32768,-800,18240,-9780,12384,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-13414,-32768,-816,23112,-6172,7112,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-2689,-32768,-816,16400,-1576,-7100,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,32767,32767,-816,13884,3348,1952,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-25387,-32768,-784,9644,6296,2472,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,15377,64,-784,11196,-116,-9840,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,603,-26715,-784,12220,492,6536,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-31030,-30158,-784,20828,-5252,772,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-32768,-17938,-816,19480,-7816,3808,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,32767,32767,-768,16356,-5468,2656,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,16451,-27116,-784,12796,-1788,6216,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-1371,25754,-768,20672,768,-18308,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-1,-1,-1,-1,-1,-1,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-1,-1,-1,-1,-1,-1,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,0,0,0,0,0,0,15:08:39,CH055,1
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1117,136,-992,9308,12804,-2720,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1388,-84,-944,9564,12784,-2792,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1440,-88,-944,9236,12876,-3248,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1361,-59,-960,9396,12660,-3540,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-11332,-9654,-896,10148,11940,-16740,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-1310,-3139,-928,16608,5824,-3680,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,12084,32767,-944,24580,-3104,-7240,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-2932,14356,-944,13128,8908,-4540,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,28769,32767,-896,11116,-1276,-16960,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-3207,29712,-896,27164,19100,5616,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-25201,32767,-880,17160,-8196,-10056,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,25807,-32768,-896,-3028,12580,2456,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-14571,32767,-880,13984,-9092,-12304,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,4276,-7783,-880,11532,-7444,-11444,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-8347,32767,-896,16724,-14272,-16244,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-12696,14211,-864,32767,2128,-4872,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,25425,-29395,-864,7552,9380,-3952,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,23495,-32768,-848,15808,1900,-6808,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,1829,-865,-864,9224,-368,-13924,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-27864,-32768,-848,-31544,-4904,-9260,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-4596,-4144,-848,4124,2412,-15804,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-32768,-11281,-848,24864,-2196,-4796,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-3769,-14303,-816,8444,-4612,9380,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,5574,2472,-848,12456,-11052,-16768,15:08:39,CH055,0
1.65926E+12,"07/31/2022, 15:08:39",7/31/2022,-17254,-30802,-832,4408,-13340,1320,15:08:39,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-433,-210,-2992,-9968,-12748,-2452,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-359,-963,-2960,-10868,-11816,-2300,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-410,-223,-2960,-10392,-12100,-2280,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-433,-196,-2960,-10356,-12248,-2404,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-428,-211,-2928,-10432,-12136,-2444,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-412,-193,-2944,-10316,-12232,-2420,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-405,-348,-2912,-10396,-12124,-2420,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-425,-131,-2928,-8968,-13284,-2580,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-392,-374,-2880,11508,12060,2040,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,859,-32768,-2896,21332,-4792,4444,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-4095,4106,-2896,-10460,10396,788,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,2264,-543,-2896,-10296,14548,3948,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-1710,2637,-2880,-8612,13860,5944,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-316,-840,-2864,-8224,13196,7128,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,1019,-512,-2864,-5960,12712,6436,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,685,5845,-2880,-16004,2800,-3324,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-12529,229,-2864,-14668,4944,-1784,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,6806,-472,-2848,-15616,4460,-952,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-2134,-1595,-2848,9880,10856,3876,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-410,-440,-2848,4848,15872,2652,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-397,-217,-2848,5064,15780,2600,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,14365,6870,-2816,19472,6780,2740,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,195,891,-2832,9976,14220,24,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-3660,8002,-2784,-2300,16080,-4412,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,5004,-7218,-2832,7348,11696,-2576,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,152,-3232,-2832,9236,16172,764,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-30340,32767,-2800,-6572,24972,12264,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-113,-272,-2784,-15508,-3724,-1016,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-367,-70,-2784,-15460,-3856,-1024,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-427,-19,-2800,-15512,-3944,-1084,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-422,-255,-2768,-15688,-3564,-964,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-430,-112,-2768,-15660,-3488,-1028,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-388,-300,-2752,-15464,-3664,-1072,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-385,-114,-2768,-15592,-3608,-1028,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-442,-172,-2768,-15632,-3600,-1012,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-388,-93,-2768,-15548,-3720,-1184,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-370,-179,-2784,-15600,-3644,-1128,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-471,-278,-2736,-15508,-3644,-1068,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-394,-183,-2704,-15624,-3608,-1152,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-387,-204,-2752,-15644,-3576,-1228,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-393,-210,-2736,-15652,-3516,-1184,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-486,-214,-2720,-15616,-3568,-1208,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-432,-391,-2736,-15520,-3884,-1164,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-365,-285,-2736,-15536,-3756,-1136,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-423,-198,-2688,-15584,-3496,-1208,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-385,-311,-2704,-15560,-3548,-1116,11:06:42,CH055,0
1.65951E+12,"08/03/2022, 11:06:42",8/3/2022,-1049,-1263,-2688,-15648,-3480,-1132,11:06:42,CH055,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-343,-86,-1616,-1456,6792,14788,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-612,-181,-1568,-1216,6708,14828,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-246,-130,-1584,-1352,6896,14616,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-321,-177,-1536,-1352,6940,14800,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-422,-120,-1568,-1436,7008,14804,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-557,-213,-1536,-1400,7120,14700,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-18493,32767,-1552,-14200,6588,-10344,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-807,14477,-1552,-11152,-14208,-13400,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-7573,-7545,-1568,-10996,7416,-7720,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-31732,-10377,-1536,-10596,15752,-6760,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,14292,-32768,-1552,-2276,-2240,-9948,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-22462,-9623,-1568,-16212,3808,-9756,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-6862,-8808,-1536,-8428,10472,-7716,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,30338,18269,-1488,-500,12868,-1536,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-627,-31240,-1504,-11972,1788,-15256,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-417,876,-1520,-4044,11012,-11384,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-348,-157,-1536,-5100,10216,-11720,23:48:35,CHL010,0
1.66525E+12,"10/08/2022, 23:48:35",10/8/2022,-230,-218,-1504,-5436,9600,-12580,23:48:35,CHL010,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-518,-180,-2224,-15076,3056,-4092,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-344,-332,-2208,-15016,3068,-4104,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-396,-254,-2192,-15120,2340,-3652,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,139,67,-2192,-15432,2784,-3212,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-10966,-13664,-2176,-14324,3300,-5868,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-10254,-9843,-2144,-10820,11248,-540,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-5613,-3457,-2192,-11596,6844,-4012,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-3489,13453,-2160,-9028,9232,-4696,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-4696,-955,-2176,-12888,9276,-4464,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,7667,-8777,-2144,-9916,9992,-2276,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-8542,-6288,-2176,-15832,8432,-1380,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,12645,-12630,-2160,-14364,4232,-408,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,9611,7521,-2192,-10004,11920,-2564,11:15:56,CHL028,0
1.66581E+12,"10/15/2022, 11:15:56",10/15/2022,-11645,16051,-2112,-13648,6624,100,11:15:56,CHL028,0
